"Activity" "Subject" "timeBodyAccMeanX" "timeBodyAccMeanY" "timeBodyAccMeanZ" "timeBodyAccStdX" "timeBodyAccStdY" "timeBodyAccStdZ" "timeGravityAccMeanX" "timeGravityAccMeanY" "timeGravityAccMeanZ" "timeGravityAccStdX" "timeGravityAccStdY" "timeGravityAccStdZ" "timeBodyAccJerkMeanX" "timeBodyAccJerkMeanY" "timeBodyAccJerkMeanZ" "timeBodyAccJerkStdX" "timeBodyAccJerkStdY" "timeBodyAccJerkStdZ" "timeBodyGyroMeanX" "timeBodyGyroMeanY" "timeBodyGyroMeanZ" "timeBodyGyroStdX" "timeBodyGyroStdY" "timeBodyGyroStdZ" "timeBodyGyroJerkMeanX" "timeBodyGyroJerkMeanY" "timeBodyGyroJerkMeanZ" "timeBodyGyroJerkStdX" "timeBodyGyroJerkStdY" "timeBodyGyroJerkStdZ" "timeBodyAccMagMean" "timeBodyAccMagStd" "timeGravityAccMagMean" "timeGravityAccMagStd" "timeBodyAccJerkMagMean" "timeBodyAccJerkMagStd" "timeBodyGyroMagMean" "timeBodyGyroMagStd" "timeBodyGyroJerkMagMean" "timeBodyGyroJerkMagStd" "freqBodyAccMeanX" "freqBodyAccMeanY" "freqBodyAccMeanZ" "freqBodyAccStdX" "freqBodyAccStdY" "freqBodyAccStdZ" "freqBodyAccJerkMeanX" "freqBodyAccJerkMeanY" "freqBodyAccJerkMeanZ" "freqBodyAccJerkStdX" "freqBodyAccJerkStdY" "freqBodyAccJerkStdZ" "freqBodyGyroMeanX" "freqBodyGyroMeanY" "freqBodyGyroMeanZ" "freqBodyGyroStdX" "freqBodyGyroStdY" "freqBodyGyroStdZ" "freqBodyAccMagMean" "freqBodyAccMagStd" "freqBodyBodyAccJerkMagMean" "freqBodyBodyAccJerkMagStd" "freqBodyBodyGyroMagMean" "freqBodyBodyGyroMagStd" "freqBodyBodyGyroJerkMagMean" "freqBodyBodyGyroJerkMagStd"
"SITTING" 16 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 0.839464714 0.212947021371429 0.276417431042857 -0.982445738 -0.982553336571429 -0.967268066 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.990658097857143 -0.985097470714286 -0.988904001571429 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.993640318285714 -0.992226442142857 -0.991766787571429 -0.979481668857143 -0.969526674714286 -0.979481668857143 -0.969526674714286 -0.989467178285714 -0.989200539571429 -0.963565474 -0.970782132714286 -0.994034710714286 -0.992112829571429 -0.988682108428571 -0.974057855571429 -0.974665817 -0.988659196428571 -0.971266062714286 -0.963220672571429 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.991292270714286 -0.986083114 -0.989282516857143 -0.987207904714286 -0.984141119142857 -0.976848134285714 -0.988984618428571 -0.981037690285714 -0.977595519142857 -0.974766466714286 -0.970885296857143 -0.988773269428571 -0.988531651142857 -0.979482820857143 -0.970528266285714 -0.992390264285714 -0.991967776285714
"SITTING" 17 0.276977629444444 -0.0185404441258333 -0.111517939555556 -0.983272806805556 -0.939905244861111 -0.936667245694444 0.907331309166667 -0.112596728361111 0.135402566816667 -0.989132499583333 -0.971766352361111 -0.956087679583333 0.0768671621527778 0.0148338232684722 0.000257854017638888 -0.976286679444444 -0.962219452777778 -0.976327426666667 -0.0339018030166667 -0.0673943850555556 0.087025401375 -0.979671983472222 -0.956316505972222 -0.9566328025 -0.0953935055833333 -0.0408007786402778 -0.0579015362166667 -0.982155662638889 -0.980713868611111 -0.971001691388889 -0.955789708611111 -0.947782703333333 -0.955789708611111 -0.947782703333333 -0.973274366805556 -0.970301646111111 -0.955175567083333 -0.951065984027778 -0.981213159305556 -0.978441918333333 -0.979820142638889 -0.946351650416667 -0.952226786666667 -0.984956708611111 -0.939885478333333 -0.9330454775 -0.976891804583333 -0.963054247083333 -0.972939551944444 -0.977786782222222 -0.96399042625 -0.978327769444444 -0.973724326388889 -0.963117633611111 -0.954180279027778 -0.98161514125 -0.953207017222222 -0.961561036111111 -0.953928124027778 -0.952281424444444 -0.969178686666667 -0.970823336388889 -0.960297525 -0.953534292638889 -0.979465868888889 -0.97839537
"SITTING" 18 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.921402118113208 -0.968370181886792 0.871963798301887 0.213716305739623 0.188531695981132 -0.988069341132075 -0.949792572075472 -0.971661610754717 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.980335163584906 -0.966766643396226 -0.983441609622641 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.988164911509434 -0.982249040188679 -0.95284431245283 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 -0.990501518301887 -0.988554820188679 -0.981016044716981 -0.961970763773585 -0.944581826415094 -0.961970763773585 -0.944581826415094 -0.97935563509434 -0.974511726792453 -0.951884472075472 -0.959964488301887 -0.989519031132076 -0.986256664716981 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.983389810188679 -0.920047161698113 -0.967884390943396 -0.980831750377358 -0.967454617735849 -0.981124861320755 -0.981607942075472 -0.968421475660377 -0.984349606792453 -0.985106875471698 -0.98263664490566 -0.954453821132075 -0.989189512641509 -0.982137919056604 -0.956802766792453 -0.953066009056604 -0.948521986037736 -0.975315331509434 -0.972289134150943 -0.969799951132076 -0.960711241886792 -0.987255972641509 -0.985607229245283
"SITTING" 19 0.2771799775 -0.016630680375 -0.1104118192 -0.9907450195 -0.963222497833333 -0.968063878166667 0.891563755166667 0.1556594569 0.286256063666667 -0.984679151833333 -0.973604289833333 -0.966032045333333 0.0745438102516667 0.00598531404666667 0.003167700952 -0.993525560333333 -0.9840551 -0.990168733 -0.0379271112333333 -0.0755797672133333 0.0580495969166667 -0.990178704833333 -0.988334019666667 -0.971227991666667 -0.0953636995833333 -0.040001843485 -0.047000897695 -0.9933220295 -0.995319164666667 -0.9928337675 -0.978017021833333 -0.9692903165 -0.978017021833333 -0.9692903165 -0.990719807666667 -0.990531729333333 -0.962377332166667 -0.971578024666667 -0.995392308166667 -0.994905344 -0.991093963666667 -0.969609501666667 -0.975623030833333 -0.990617521 -0.961693949333333 -0.965800974333333 -0.993445760166667 -0.983883193 -0.988470241 -0.9942201755 -0.985493318833333 -0.990445861666667 -0.988393569 -0.990329245333333 -0.9739335945 -0.990727755166667 -0.987259808666667 -0.972912517166667 -0.973346531833333 -0.971218019833333 -0.990093703833333 -0.989822909333333 -0.980269425833333 -0.971011373 -0.995063049 -0.994742028
"SITTING" 20 0.279990577037037 -0.00870565463888889 -0.100401490425926 -0.976302248148148 -0.914935703907407 -0.922774835740741 0.939038759814815 -0.0364533962277778 -0.0945970534814815 -0.976280399444444 -0.95032266362963 -0.938415738148148 0.0741878844074074 -0.00436185985848148 -0.0105744513096296 -0.980890655185185 -0.967828356296296 -0.976133383518519 -0.0440403326851852 -0.0713478280925926 0.0928523607037037 -0.980829981481481 -0.962048191666667 -0.952904383518518 -0.0921614578888889 -0.0434577295055556 -0.0520121608148148 -0.990284240185185 -0.986911323888889 -0.982819138888889 -0.944197943703704 -0.92549582962963 -0.944197943703704 -0.92549582962963 -0.976521006111111 -0.973343388888889 -0.942756369259259 -0.947081158333333 -0.988317606666667 -0.986963989814815 -0.976456609259259 -0.932644766111111 -0.944126078888889 -0.976303056851852 -0.911591208203704 -0.917678155296296 -0.981566649444444 -0.968951769814815 -0.97275196962963 -0.981920831111111 -0.968943674259259 -0.978180020925926 -0.978577117592593 -0.969806729814815 -0.957020858888889 -0.981573087222222 -0.958227403148148 -0.956028807962963 -0.940589853333333 -0.929193937222222 -0.972985342962963 -0.972959409444444 -0.963320540555556 -0.946517963703704 -0.987324239259259 -0.987065177777778
"SITTING" 21 0.268336081379032 -0.00804731295322581 -0.099515446133871 -0.983622744193548 -0.937857000806452 -0.950654041290323 0.825473836935484 0.114588392624871 0.34476602 -0.978364712258065 -0.959361306774194 -0.956635663064516 0.0760057731790323 0.00975692523887097 -0.00278161828080645 -0.988864577419355 -0.980420928387097 -0.988164381290323 -0.0358426482048387 -0.074353558416129 0.0702002598387097 -0.988132669516129 -0.976477561935484 -0.955053200806452 -0.095270767516129 -0.0407930587264516 -0.0488204595806452 -0.993868545483871 -0.992491322903226 -0.988124495645161 -0.957487221451613 -0.942901466612903 -0.957487221451613 -0.942901466612903 -0.987799055645161 -0.98605764 -0.955847323870968 -0.960641288225806 -0.993737388225806 -0.991280225 -0.985008785 -0.954076042258065 -0.966274090645161 -0.983231005483871 -0.933992577903226 -0.946203823387097 -0.988775436451613 -0.980405717258064 -0.985978315322581 -0.990017564516129 -0.981902116451613 -0.988971211935484 -0.987034626451613 -0.982005883387097 -0.961177109516129 -0.988484803225806 -0.973804950806452 -0.95730868516129 -0.959923388064516 -0.943543732580645 -0.985826330967742 -0.985294959032258 -0.973876282903226 -0.959513937258065 -0.991750682096774 -0.990946424516129
"SITTING" 22 0.27708735173913 -0.0156879937282609 -0.109218272456522 -0.986822279565217 -0.950704499130435 -0.95982817173913 0.940477273043478 -0.105630024498783 0.19872676876087 -0.979988760869565 -0.956750273043478 -0.954415873043478 0.0722564387173913 0.0116954511323913 0.00760546929869565 -0.988055854130435 -0.977983955434783 -0.98751821173913 -0.0454706620434783 -0.0599286797043478 0.0412277462173913 -0.985742027826087 -0.978919526956522 -0.959803708695652 -0.0936328412826087 -0.0415602029130435 -0.04358509665 -0.989709023043478 -0.990889614782609 -0.985542325652174 -0.967893623913043 -0.953081444130435 -0.967893623913043 -0.953081444130435 -0.986774713043478 -0.984475868043478 -0.946035087173913 -0.961313624130435 -0.991081493913043 -0.989594919565217 -0.985803840652174 -0.957343498478261 -0.970162172608696 -0.98736209 -0.950073754130435 -0.956862864130435 -0.987848793695652 -0.977139702826087 -0.985129050217391 -0.989459107391304 -0.980804228478261 -0.988570804130435 -0.982621389565217 -0.982100923695652 -0.959814822391304 -0.986808501521739 -0.977356188695652 -0.963522659782609 -0.96127374826087 -0.955575602173913 -0.983874698913043 -0.984124185869565 -0.971840596086956 -0.961385745217391 -0.989861950869565 -0.989632908913043
"SITTING" 23 0.272721175228571 -0.00979037656857143 -0.107371162585714 -0.982058369 -0.907068580485714 -0.935100428142857 0.896175842571429 0.160413933426353 0.103750349005714 -0.981525981 -0.945217174757143 -0.951797189857143 0.0785897076428571 -0.00699030318671429 -0.011360381659 -0.979413509142857 -0.954214655 -0.979361426571429 -0.0485381695285714 -0.0746654882285714 0.0951201314791429 -0.972005164 -0.959328954571429 -0.940016681 -0.0958114841285714 -0.0440276144685714 -0.0485509549051429 -0.973373096857143 -0.985120574 -0.974210890714286 -0.943566918714286 -0.926808441428571 -0.943566918714286 -0.926808441428571 -0.973623988142857 -0.967971983857143 -0.931505449285714 -0.936023436571429 -0.982392017714286 -0.978774777 -0.979612818285714 -0.920194379142857 -0.953220431571429 -0.983382335571429 -0.906215179571429 -0.930255170285714 -0.979492254 -0.953905077142857 -0.975604750571429 -0.981227297285714 -0.958161733857143 -0.981872479857143 -0.963958246571429 -0.967862308142857 -0.944698708 -0.974702000142857 -0.955228274714286 -0.944092126 -0.938441661285714 -0.931596385 -0.967558566714286 -0.967520216 -0.953867836571429 -0.936008391571429 -0.979297865428571 -0.979291874571429
"SITTING" 24 0.277809270533333 -0.00798149060777778 -0.0991592906222222 -0.983903183666667 -0.919362340333333 -0.929703756 0.913881560555556 0.126255780666667 -0.030103982626 -0.976546451555556 -0.942989594888889 -0.935897576688889 0.0752598975666667 -0.00380546929755555 -0.00875589671804444 -0.988035842555556 -0.977451839555556 -0.983604442666667 -0.0399695349611111 -0.0725408283411111 0.0871828273333333 -0.982365063222222 -0.960194541888889 -0.950668716888889 -0.0956307339444444 -0.0429664359876667 -0.05573160259 -0.990262699888889 -0.988744036111111 -0.985935289888889 -0.949061808333333 -0.920424657222222 -0.949061808333333 -0.920424657222222 -0.985170954111111 -0.981267518111111 -0.944998079666667 -0.940606084444444 -0.990975841555556 -0.986764295 -0.983964543444444 -0.938130641955556 -0.952111215111111 -0.984051495555556 -0.915584216333333 -0.924166732777778 -0.988045846555556 -0.977519726444444 -0.981309806 -0.989115694777778 -0.979046114777778 -0.984451024777778 -0.980542182666667 -0.967338482222222 -0.953415327444444 -0.983100988444444 -0.956801970888889 -0.954444398444444 -0.9408838882 -0.923326632311111 -0.981892890777778 -0.979337305777778 -0.956560128333333 -0.941052378111111 -0.987864553222222 -0.986074480111111
"SITTING" 25 0.2462681255 -0.0223301439277778 -0.076047677037037 -0.957591730185185 -0.862244988666667 -0.856828368777778 0.834788010925926 0.12517273763537 0.131921546311111 -0.950379233518518 -0.924505557962963 -0.89975340687037 0.0766535802351852 0.00300627957592593 -0.00447025411648148 -0.968691062777778 -0.960472881296296 -0.967902144444444 -0.0405092482944444 -0.0643991061296296 0.0804345911481481 -0.967085048703704 -0.935334582962963 -0.927868509814815 -0.0929376654444444 -0.0428188231407407 -0.0514024638425926 -0.971426771296296 -0.976065928148148 -0.972693367222222 -0.896563061296296 -0.860161362037037 -0.896563061296296 -0.860161362037037 -0.969413677222222 -0.956965027407407 -0.906536357592593 -0.914176343518519 -0.978008962962963 -0.971078298888889 -0.961675933148148 -0.906186743703704 -0.908431862962963 -0.956533178333333 -0.852686325185185 -0.844980379837037 -0.969639870555556 -0.961678411851852 -0.964254587777778 -0.970579597777778 -0.962027094259259 -0.970233316481481 -0.959663933148148 -0.951756638333333 -0.937838313888889 -0.969491329074074 -0.928658231111111 -0.932054302592593 -0.898641331296296 -0.864566640185185 -0.958715291111111 -0.95384761 -0.940173050185185 -0.913747156851852 -0.972897966111111 -0.970555798518518
"SITTING" 26 0.274601353703704 -0.0177209510676543 -0.104832603308642 -0.982846337530864 -0.927663915308642 -0.946541918888889 0.882346922592593 -0.0922339903061728 0.133784266234568 -0.982732156172839 -0.957326575555556 -0.958109151975309 0.0771939039506173 0.0160536475553086 -0.00467546393962963 -0.980246298765432 -0.969572941604938 -0.981790057901235 -0.0432320213580247 -0.0659973891111111 0.0720811227777778 -0.978882445308642 -0.967447345802469 -0.95548947037037 -0.0938912822222222 -0.0398536611481481 -0.0517303033896296 -0.982196384814815 -0.983935087037037 -0.981050599135803 -0.955933749753086 -0.946277031481481 -0.955933749753086 -0.946277031481481 -0.978891013580247 -0.976465309876543 -0.942355276666667 -0.952824519506173 -0.98485207691358 -0.982701328271605 -0.981361852716049 -0.943099956790123 -0.959694727901235 -0.983655453580247 -0.924628541679012 -0.94327847308642 -0.98093088654321 -0.969868387901235 -0.978669246790123 -0.981325975802469 -0.971530488765432 -0.983607478024691 -0.974210739012346 -0.970645408271605 -0.960558820864198 -0.980426997901235 -0.966000514691358 -0.958015758888889 -0.956256764444444 -0.94908293345679 -0.97622167037037 -0.975700205308642 -0.964508790123457 -0.953672874691358 -0.983171315185185 -0.983094583703704
"SITTING" 27 0.274328499591837 -0.00587732936326531 -0.0972465110836735 -0.989546275306122 -0.938967741632653 -0.938641215510204 0.92557651244898 0.101769752489796 0.0757773858163265 -0.981379112653061 -0.951353064693878 -0.930979556938776 0.0752865881142857 -0.00112344092891837 -0.0232397245106122 -0.992827264081633 -0.984267557755102 -0.987612090204082 -0.0355124856836735 -0.0902687401836735 0.0823432026610204 -0.985844263265306 -0.979668456122449 -0.966896414285714 -0.095919848877551 -0.041036688077551 -0.0466121595938776 -0.991371016938775 -0.991773350204082 -0.989861382040816 -0.957690563673469 -0.937935738571429 -0.957690563673469 -0.937935738571429 -0.989497838979592 -0.988813098163265 -0.951142644081633 -0.963940591428571 -0.992604304489796 -0.991414934897959 -0.990135477755102 -0.959673916122449 -0.956183063510204 -0.989410582653061 -0.933666502510204 -0.934189007346939 -0.992678212653061 -0.983914101836735 -0.985261204693878 -0.99368217 -0.985908120408163 -0.988612100204082 -0.983218202857143 -0.982456053877551 -0.968384415510204 -0.986714694081633 -0.97827070877551 -0.969451754693878 -0.956901559653061 -0.938529931020408 -0.988348535306122 -0.988332303469388 -0.973258277755102 -0.96426809755102 -0.991723741632653 -0.991219445918367
"SITTING" 28 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 0.076622889 0.00694560289491228 0.00278757042058246 -0.991624662105263 -0.984002717017544 -0.990153121754386 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.994170190701754 -0.994224162105263 -0.992814325087719 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.989869574561404 -0.991159350526316 -0.977634992105263 -0.981372675614035 -0.994873439824561 -0.994868913508772 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.994906565789474 -0.974980068596491 -0.975722121403509 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.992039060701754 -0.985694744385965 -0.990141676315789 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.992575399473684 -0.985710087894737 -0.98279727631579 -0.984781467192982 -0.982226151578947 -0.990407075964912 -0.991044297894737 -0.986535242105263 -0.981252632807018 -0.99480818754386 -0.994967621754386
"SITTING" 29 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 0.924454522424242 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.966983534242424 -0.935854966151515 0.0746568393030303 0.00597430268636364 0.00160134859924242 -0.982078229242424 -0.970896863484848 -0.976522488787879 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.977414910909091 -0.979684097272727 -0.979742084090909 -0.952738043030303 -0.937764028181818 -0.952738043030303 -0.937764028181818 -0.978774578333333 -0.972537871515151 -0.939574435606061 -0.941069909848485 -0.983010276060606 -0.97507615 -0.981203064242424 -0.945198619242424 -0.947597457121212 -0.98397837530303 -0.935031700454545 -0.924947175454545 -0.982243603030303 -0.971158287575758 -0.973211461363636 -0.983565760757576 -0.972776577272727 -0.978458923030303 -0.969913284393939 -0.964643068787879 -0.950963363939394 -0.978433538484848 -0.958015696363636 -0.949176822121212 -0.946913451666667 -0.942151231515152 -0.971730462575758 -0.972597744242424 -0.953399068181818 -0.943725755909091 -0.976108353787879 -0.975226588333333
"SITTING" 30 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 0.919637604411765 0.182254651955882 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.963406795735294 0.0763318528529412 0.00476702575745588 -0.00113300171426471 -0.988564382205882 -0.979573678088235 -0.984662946764706 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.0951782658382353 -0.040616936 -0.051596655125 -0.991442007794118 -0.989780810588235 -0.989850160294118 -0.968979156470588 -0.963779683235294 -0.968979156470588 -0.963779683235294 -0.985555822352941 -0.985418456176471 -0.964633252352941 -0.969257162647059 -0.991306424705882 -0.990724530735294 -0.989529506764706 -0.962773200147059 -0.966991781176471 -0.991100005441176 -0.954998005147059 -0.954402697794118 -0.988857403235294 -0.979228238382353 -0.981971300147059 -0.9892888075 -0.981550132794118 -0.986008449264706 -0.985676523823529 -0.981200181176471 -0.974686891029412 -0.988891551764706 -0.976252427794118 -0.972851787647059 -0.968905031470588 -0.965852262058824 -0.984469962941177 -0.98561372 -0.977973720735294 -0.969105899117647 -0.990854751176471 -0.990933058235294
"STANDING" 1 0.278971261529412 -0.0176250647790588 -0.107684548588235 -0.991106672705882 -0.960146308352941 -0.963274428588235 0.923877451882353 -0.0690943130705882 -0.217545914788235 -0.989469541882353 -0.979321867647059 -0.970073916823529 0.0748302113647059 0.0125102284291647 -0.000843189326705882 -0.990555938588235 -0.982191073176471 -0.988801296352941 -0.0277124374082353 -0.0693813192788235 0.0883755063176471 -0.972202094470588 -0.978487815647059 -0.980824576 -0.100517048423529 -0.0416788892588235 -0.0549623602 -0.986841811529412 -0.991705467529412 -0.991630212470588 -0.974277650941176 -0.965254166117647 -0.974277650941176 -0.965254166117647 -0.989323853411765 -0.986871386470588 -0.970373976588235 -0.963345275764706 -0.992271138352941 -0.989867351176471 -0.990359806941176 -0.968387368235294 -0.975506579764706 -0.991469639294118 -0.958126019647059 -0.959420475764706 -0.990572315411765 -0.981895637529412 -0.986831266235294 -0.991422022352941 -0.983960537529412 -0.989368644235294 -0.972407113764706 -0.982395494235294 -0.982536502117647 -0.972594753882353 -0.976535986823529 -0.981951331764706 -0.975064838941176 -0.965206414235294 -0.986724676352941 -0.985875363058824 -0.975415877411765 -0.962397519058824 -0.990389884117647 -0.989614091529412
"STANDING" 2 0.278917629056604 -0.0161375901037736 -0.110601817735849 -0.995759901509434 -0.973190056415094 -0.979775876981132 0.942952000377358 -0.272983832264151 0.0134905823226415 -0.99376298509434 -0.981225957924528 -0.976324063584906 0.0753766542264151 0.00797573092830189 -0.00368524954709434 -0.994604542264151 -0.98564873245283 -0.992251177358491 -0.0239877347979245 -0.0593972209811321 0.074800751 -0.987191946603774 -0.98773444 -0.980645626981132 -0.0996092129056604 -0.0440627877924528 -0.0489505466716981 -0.992945106981132 -0.995137917358491 -0.992108467169811 -0.984278207358491 -0.981942928867925 -0.984278207358491 -0.981942928867925 -0.992367790566038 -0.993096209433962 -0.976493792830189 -0.978690028679245 -0.994966790566038 -0.994733238679245 -0.995249932641509 -0.977070847735849 -0.985297098679245 -0.99602834509434 -0.972293102075472 -0.977937259622642 -0.994630797358491 -0.985418704528302 -0.990752166037736 -0.995073759245283 -0.987018226792453 -0.992349818113208 -0.986386786037736 -0.988984455849057 -0.980773122830189 -0.987497128679245 -0.987107727735849 -0.98234533 -0.985356361132075 -0.982313804716981 -0.99254247754717 -0.992536003396226 -0.984617623396226 -0.978466072075472 -0.994815376981132 -0.994671123207547
"STANDING" 3 0.279110409230769 -0.0164282628415385 -0.111110627816462 -0.989368676153846 -0.953969800461538 -0.957730703076923 0.926316147230769 -0.298601537538462 0.0148460273076923 -0.986776132307692 -0.971921652307692 -0.960172666615385 0.0735695288153846 0.00642064560323077 -0.00304619514923077 -0.987453913076923 -0.976318117384615 -0.988083436769231 -0.0269929620830769 -0.0752022153692308 0.0794571227384615 -0.968649376769231 -0.979476561692308 -0.97661994 -0.100847323953846 -0.0402927054153846 -0.0547460030615385 -0.97898724 -0.990658643384615 -0.985194765076923 -0.968016942307692 -0.964891734769231 -0.968016942307692 -0.964891734769231 -0.986769841692308 -0.981547146 -0.964484570923077 -0.964754059538461 -0.988925433384615 -0.985036531230769 -0.987941551538462 -0.960362172769231 -0.971565369846154 -0.990151680615385 -0.952915938 -0.953188211230769 -0.987641997230769 -0.975431918923077 -0.985729005076923 -0.988392438615385 -0.979422786923077 -0.989123784769231 -0.965953122307692 -0.982200955846154 -0.975803812307692 -0.969738865384615 -0.978127114153846 -0.979118780769231 -0.970321939692308 -0.966674703538462 -0.981534447230769 -0.980405909076923 -0.973869050769231 -0.965000695538462 -0.986642608153846 -0.983881422615385
"STANDING" 4 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.893449307213115 -0.911419015081967 0.93503077852459 -0.301735130327869 0.024763106752459 -0.982020428032787 -0.957425321803279 -0.928161577377049 0.0750900622277049 0.00771663644590164 -0.00807177934114754 -0.957086489344262 -0.941686785737705 -0.973059634918033 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.0994602620655738 -0.0472415819016393 -0.0416832156688525 -0.940937642459016 -0.968433747868853 -0.958293011803279 -0.925430819016393 -0.915143303606557 -0.925430819016393 -0.915143303606557 -0.959303840327869 -0.948770043278689 -0.892089349344262 -0.88212522147541 -0.962339339672131 -0.957679766885246 -0.960123409508197 -0.908075353770492 -0.939507735245902 -0.969931287377049 -0.89243434852459 -0.904801254590164 -0.957666856721311 -0.943497973606557 -0.969174903442623 -0.960570921803279 -0.943948547213115 -0.975595949508197 -0.901282267540984 -0.937711157213115 -0.916172537704918 -0.901985672459016 -0.923125941147541 -0.919743846065574 -0.926968932295082 -0.921836076557377 -0.948627467704918 -0.94820681442623 -0.913682362622951 -0.883439718032787 -0.960331717868852 -0.957121510491803
"STANDING" 5 0.277505025813953 -0.0155553291209302 -0.108643582232558 -0.989857720465116 -0.942781487209302 -0.948976739767442 0.94931726627907 -0.195078235116279 0.137426044209302 -0.992831862558139 -0.969817616511628 -0.954197266046512 0.076325574 0.00979051617837209 0.00118119555025581 -0.985119651162791 -0.973695735813954 -0.986850812093023 -0.025382581127907 -0.0598742618139535 0.0720842427674419 -0.936706839767442 -0.965911671627907 -0.954837287209302 -0.0985518020418605 -0.0428359411534884 -0.0512623917588372 -0.97785821372093 -0.988958261162791 -0.986568956744186 -0.956663589767442 -0.961479965813953 -0.956663589767442 -0.961479965813953 -0.983490481162791 -0.98348293255814 -0.933450885581395 -0.925688143255814 -0.986473808837209 -0.986608240697674 -0.987509651162791 -0.953977325116279 -0.967598181860465 -0.99098804 -0.94055985255814 -0.943413548604651 -0.985304649767442 -0.973725640465116 -0.984404507906977 -0.986271514418605 -0.975684538372093 -0.987952894186046 -0.942818926744186 -0.973434016046512 -0.963546274186047 -0.936435690930233 -0.962298784883721 -0.956581659767442 -0.970505958837209 -0.962206201162791 -0.982534624651163 -0.983686509302326 -0.953586242093023 -0.922858840697674 -0.98711896372093 -0.986628952325581
"STANDING" 6 0.27695224258427 -0.0167084730205618 -0.110417855808989 -0.981419961123596 -0.943601625393258 -0.946123407078652 0.881213341910112 -0.346155558876404 -0.207685689775281 -0.982906668876405 -0.977681415955056 -0.958590002247191 0.0754543858764045 0.0100621171270225 -0.00332093673865168 -0.97706335011236 -0.963921458202247 -0.977915677191011 -0.0191731896359551 -0.0738115865407865 0.0864863265393258 -0.962514526067416 -0.955979192696629 -0.959327022022472 -0.103199796370787 -0.0404300756516854 -0.0538211740234831 -0.971866494606742 -0.976815894044944 -0.975427259325843 -0.958774298089888 -0.956919898202247 -0.958774298089888 -0.956919898202247 -0.974765161910112 -0.97160651494382 -0.949837151797753 -0.945614401797753 -0.976857084157303 -0.976153687752809 -0.978327686179775 -0.949694904269663 -0.960274142134831 -0.982892836629213 -0.94354515752809 -0.942458908314607 -0.976803010674157 -0.964503015505618 -0.974780645393258 -0.979530485393258 -0.966024075955056 -0.979723339662921 -0.956989964269663 -0.960082591123596 -0.959432562359551 -0.964530315842697 -0.954080913707865 -0.963124572134831 -0.962291334157303 -0.960041844382022 -0.970634296404494 -0.97192611741573 -0.956723022359551 -0.947763172921348 -0.976126760674157 -0.977706619550562
